Departamento,Indicador,Año,Dato Numérico
Sucre,Cobertura bruta en educación primaria,2008.0,164.41
Sucre,Cobertura bruta en educación primaria,2009.0,153.44
Sucre,Cobertura bruta en educación primaria,2010.0,142.75
Sucre,Cobertura bruta en educación primaria,2011.0,144.58
Sucre,Cobertura bruta en educación primaria,2012.0,133.24
Sucre,Cobertura bruta en educación primaria,2013.0,145.12
Sucre,Cobertura bruta en educación primaria,2014.0,128.99
Sucre,Cobertura bruta en educación primaria,2015.0,124.74
Sucre,Cobertura bruta en educación primaria,2016.0,122.98
Sucre,Cobertura bruta en educación primaria,2017.0,122.07
Sucre,Cobertura bruta en educación primaria,2018.0,119.26
Sucre,Cobertura bruta en educación primaria,2019.0,113.96
Sucre,Cobertura bruta en educación primaria,2020.0,111.52
Sucre,Cobertura bruta en educación primaria,2021.0,113.12
Sucre,Cobertura bruta en educación primaria,2022.0,108.61
Sucre,Cobertura bruta en educación secundaria,2005.0,91.86
Sucre,Cobertura bruta en educación secundaria,2006.0,97.37
Sucre,Cobertura bruta en educación secundaria,2007.0,101.96
Sucre,Cobertura bruta en educación secundaria,2008.0,104.85
Sucre,Cobertura bruta en educación secundaria,2009.0,105.57
Sucre,Cobertura bruta en educación secundaria,2010.0,114.68
Sucre,Cobertura bruta en educación secundaria,2011.0,118.68
Sucre,Cobertura bruta en educación secundaria,2012.0,105.68
Sucre,Cobertura bruta en educación secundaria,2013.0,108.06
Sucre,Cobertura bruta en educación secundaria,2014.0,109.4
Sucre,Cobertura bruta en educación secundaria,2015.0,112.07
Sucre,Cobertura bruta en educación secundaria,2016.0,108.29
Sucre,Cobertura bruta en educación secundaria,2017.0,110.05
Sucre,Cobertura bruta en educación secundaria,2018.0,104.27
Sucre,Cobertura bruta en educación secundaria,2019.0,104.87
Sucre,Cobertura bruta en educación secundaria,2020.0,106.03
Sucre,Cobertura bruta en educación secundaria,2021.0,108.37
Sucre,Cobertura bruta en educación secundaria,2022.0,106.27
Sucre,Cobertura bruta en transición,2005.0,137.76
Sucre,Cobertura bruta en transición,2006.0,130.96
Sucre,Cobertura bruta en transición,2007.0,121.88
Sucre,Cobertura bruta en transición,2008.0,128.12
Sucre,Cobertura bruta en transición,2009.0,143.53
Sucre,Cobertura bruta en transición,2010.0,131.13
Sucre,Cobertura bruta en transición,2011.0,136.29
Sucre,Cobertura bruta en transición,2012.0,138.01
Sucre,Cobertura bruta en transición,2013.0,139.91
Sucre,Cobertura bruta en transición,2014.0,137.67
Sucre,Cobertura bruta en transición,2015.0,132.72
Sucre,Cobertura bruta en transición,2016.0,133.12
Sucre,Cobertura bruta en transición,2017.0,135.15
Sucre,Cobertura bruta en transición,2018.0,134.3
Sucre,Cobertura bruta en transición,2019.0,130.57
Sucre,Cobertura bruta en transición,2020.0,124.38
Sucre,Cobertura bruta en transición,2021.0,110.67
Sucre,Cobertura bruta en transición,2022.0,125.9
Sucre,Cobertura en educación superior,2005.0,11.8
Sucre,Cobertura en educación superior,2006.0,12.37
Sucre,Cobertura en educación superior,2007.0,14.64
Sucre,Cobertura en educación superior,2008.0,17.25
Sucre,Cobertura en educación superior,2009.0,16.41
Sucre,Cobertura en educación superior,2010.0,17.01
Sucre,Cobertura en educación superior,2011.0,20.68
Sucre,Cobertura en educación superior,2012.0,19.21
Sucre,Cobertura en educación superior,2013.0,21.65
Sucre,Cobertura en educación superior,2014.0,24.09
Sucre,Cobertura en educación superior,2015.0,24.23
Sucre,Cobertura en educación superior,2016.0,26.8
Sucre,Cobertura en educación superior,2017.0,30.14
Sucre,Cobertura en educación superior,2018.0,28.7
Sucre,Cobertura en educación superior,2019.0,30.73
Sucre,Cobertura en educación superior,2020.0,31.6
Sucre,Cobertura en educación superior,2021.0,29.53
Sucre,Cobertura en educación superior,2022.0,29.58
Sucre,Cobertura neta en educación - Total,2005.0,96.6
Sucre,Cobertura neta en educación - Total,2006.0,96.71
Sucre,Cobertura neta en educación - Total,2007.0,98.15
Sucre,Cobertura neta en educación - Total,2008.0,97.72
Sucre,Cobertura neta en educación - Total,2009.0,94.12
Sucre,Cobertura neta en educación - Total,2010.0,101.18
Sucre,Cobertura neta en educación - Total,2011.0,103.16
Sucre,Cobertura neta en educación - Total,2012.0,95.24
Sucre,Cobertura neta en educación - Total,2013.0,97.09
Sucre,Cobertura neta en educación - Total,2014.0,97.44
Sucre,Cobertura neta en educación - Total,2015.0,95.79
Sucre,Cobertura neta en educación - Total,2016.0,96.83
Sucre,Cobertura neta en educación - Total,2017.0,97.26
Sucre,Cobertura neta en educación - Total,2018.0,92.92
Sucre,Cobertura neta en educación - Total,2019.0,92.43
Sucre,Cobertura neta en educación - Total,2020.0,91.76
Sucre,Cobertura neta en educación - Total,2021.0,92.29
Sucre,Cobertura neta en educación - Total,2022.0,91.38
Sucre,Cobertura neta en educación básica,2005.0,99.02
Sucre,Cobertura neta en educación básica,2006.0,98.71
Sucre,Cobertura neta en educación básica,2007.0,100.31
Sucre,Cobertura neta en educación básica,2008.0,99.91
Sucre,Cobertura neta en educación básica,2009.0,95.86
Sucre,Cobertura neta en educación básica,2010.0,102.84
Sucre,Cobertura neta en educación básica,2011.0,104.54
Sucre,Cobertura neta en educación básica,2012.0,98.14
Sucre,Cobertura neta en educación básica,2013.0,99.89
Sucre,Cobertura neta en educación básica,2014.0,100.2
Sucre,Cobertura neta en educación básica,2015.0,97.55
Sucre,Cobertura neta en educación básica,2016.0,97.84
Sucre,Cobertura neta en educación básica,2017.0,98.44
Sucre,Cobertura neta en educación básica,2018.0,95.25
Sucre,Cobertura neta en educación básica,2019.0,94.25
Sucre,Cobertura neta en educación básica,2020.0,92.74
Sucre,Cobertura neta en educación básica,2021.0,92.81
Sucre,Cobertura neta en educación básica,2022.0,91.96
Sucre,Cobertura neta en educación básica  - Hombres,2014.0,99.38
Sucre,Cobertura neta en educación básica  - Hombres,2015.0,96.99
Sucre,Cobertura neta en educación básica  - Hombres,2016.0,97.63
Sucre,Cobertura neta en educación básica  - Hombres,2018.0,98.02
Sucre,Cobertura neta en educación básica  - Hombres,2019.0,97.7
Sucre,Cobertura neta en educación básica  - Hombres,2020.0,96.44
Sucre,Cobertura neta en educación básica  - Hombres,2021.0,96.24
Sucre,Cobertura neta en educación básica  - Hombres,2022.0,95.2
Sucre,Cobertura neta en educación básica  - Mujeres,2014.0,99.32
Sucre,Cobertura neta en educación básica  - Mujeres,2015.0,97.53
Sucre,Cobertura neta en educación básica  - Mujeres,2016.0,97.65
Sucre,Cobertura neta en educación básica  - Mujeres,2018.0,98.39
Sucre,Cobertura neta en educación básica  - Mujeres,2019.0,97.67
Sucre,Cobertura neta en educación básica  - Mujeres,2020.0,96.14
Sucre,Cobertura neta en educación básica  - Mujeres,2021.0,95.61
Sucre,Cobertura neta en educación básica  - Mujeres,2022.0,94.73
Sucre,Cobertura neta en educación media,2005.0,23.11
Sucre,Cobertura neta en educación media,2006.0,26.78
Sucre,Cobertura neta en educación media,2007.0,28.57
Sucre,Cobertura neta en educación media,2008.0,30.11
Sucre,Cobertura neta en educación media,2009.0,30.06
Sucre,Cobertura neta en educación media,2010.0,34.47
Sucre,Cobertura neta en educación media,2011.0,37.27
Sucre,Cobertura neta en educación media,2012.0,34.67
Sucre,Cobertura neta en educación media,2013.0,36.49
Sucre,Cobertura neta en educación media,2014.0,37.05
Sucre,Cobertura neta en educación media,2015.0,39.02
Sucre,Cobertura neta en educación media,2016.0,42.36
Sucre,Cobertura neta en educación media,2017.0,42.68
Sucre,Cobertura neta en educación media,2018.0,38.12
Sucre,Cobertura neta en educación media,2019.0,38.18
Sucre,Cobertura neta en educación media,2020.0,39.32
Sucre,Cobertura neta en educación media,2021.0,40.24
Sucre,Cobertura neta en educación media,2022.0,42.47
Sucre,Cobertura neta en educación media,2023.0,43.01
Sucre,Cobertura neta en educación primaria,2005.0,93.4
Sucre,Cobertura neta en educación primaria,2006.0,94.18
Sucre,Cobertura neta en educación primaria,2007.0,97.75
Sucre,Cobertura neta en educación primaria,2008.0,98.39
Sucre,Cobertura neta en educación primaria,2009.0,94.32
Sucre,Cobertura neta en educación primaria,2010.0,101.93
Sucre,Cobertura neta en educación primaria,2011.0,102.38
Sucre,Cobertura neta en educación primaria,2012.0,94.96
Sucre,Cobertura neta en educación primaria,2013.0,96.18
Sucre,Cobertura neta en educación primaria,2014.0,96.49
Sucre,Cobertura neta en educación primaria,2015.0,94.79
Sucre,Cobertura neta en educación primaria,2016.0,95.0
Sucre,Cobertura neta en educación primaria,2017.0,94.02
Sucre,Cobertura neta en educación primaria,2018.0,91.54
Sucre,Cobertura neta en educación primaria,2019.0,90.82
Sucre,Cobertura neta en educación primaria,2020.0,89.16
Sucre,Cobertura neta en educación primaria,2021.0,89.23
Sucre,Cobertura neta en educación primaria,2022.0,88.72
Sucre,Cobertura neta en educación primaria,2023.0,86.96
Sucre,Cobertura neta en educación secundaria,2005.0,52.37
Sucre,Cobertura neta en educación secundaria,2006.0,55.46
Sucre,Cobertura neta en educación secundaria,2007.0,60.28
Sucre,Cobertura neta en educación secundaria,2008.0,63.88
Sucre,Cobertura neta en educación secundaria,2009.0,64.26
Sucre,Cobertura neta en educación secundaria,2010.0,70.01
Sucre,Cobertura neta en educación secundaria,2011.0,73.86
Sucre,Cobertura neta en educación secundaria,2012.0,71.02
Sucre,Cobertura neta en educación secundaria,2013.0,73.67
Sucre,Cobertura neta en educación secundaria,2014.0,74.35
Sucre,Cobertura neta en educación secundaria,2015.0,72.14
Sucre,Cobertura neta en educación secundaria,2016.0,73.19
Sucre,Cobertura neta en educación secundaria,2017.0,75.45
Sucre,Cobertura neta en educación secundaria,2018.0,71.92
Sucre,Cobertura neta en educación secundaria,2019.0,72.2
Sucre,Cobertura neta en educación secundaria,2020.0,72.36
Sucre,Cobertura neta en educación secundaria,2021.0,73.86
Sucre,Cobertura neta en educación secundaria,2022.0,72.98
Sucre,Cobertura neta en educación secundaria,2023.0,73.02
Sucre,Cobertura neta en educación total - Hombres,2014.0,96.6
Sucre,Cobertura neta en educación total - Hombres,2015.0,95.26
Sucre,Cobertura neta en educación total - Hombres,2016.0,96.56
Sucre,Cobertura neta en educación total - Hombres,2018.0,95.39
Sucre,Cobertura neta en educación total - Hombres,2019.0,95.38
Sucre,Cobertura neta en educación total - Hombres,2020.0,95.09
Sucre,Cobertura neta en educación total - Hombres,2021.0,95.56
Sucre,Cobertura neta en educación total - Hombres,2022.0,94.49
Sucre,Cobertura neta en educación total - Mujeres,2014.0,97.05
Sucre,Cobertura neta en educación total - Mujeres,2015.0,96.24
Sucre,Cobertura neta en educación total - Mujeres,2016.0,96.89
Sucre,Cobertura neta en educación total - Mujeres,2018.0,96.63
Sucre,Cobertura neta en educación total - Mujeres,2019.0,96.4
Sucre,Cobertura neta en educación total - Mujeres,2020.0,95.25
Sucre,Cobertura neta en educación total - Mujeres,2021.0,95.36
Sucre,Cobertura neta en educación total - Mujeres,2022.0,94.33
Sucre,Cobertura neta en transición,2005.0,80.07
Sucre,Cobertura neta en transición,2006.0,75.47
Sucre,Cobertura neta en transición,2007.0,73.51
Sucre,Cobertura neta en transición,2008.0,69.73
Sucre,Cobertura neta en transición,2009.0,68.02
Sucre,Cobertura neta en transición,2010.0,65.73
Sucre,Cobertura neta en transición,2011.0,65.33
Sucre,Cobertura neta en transición,2012.0,66.22
Sucre,Cobertura neta en transición,2013.0,65.08
Sucre,Cobertura neta en transición,2014.0,66.58
Sucre,Cobertura neta en transición,2015.0,65.06
Sucre,Cobertura neta en transición,2016.0,62.05
Sucre,Cobertura neta en transición,2017.0,65.35
Sucre,Cobertura neta en transición,2018.0,67.95
Sucre,Cobertura neta en transición,2019.0,64.26
Sucre,Cobertura neta en transición,2020.0,61.63
Sucre,Cobertura neta en transición,2021.0,59.98
Sucre,Cobertura neta en transición,2022.0,63.35
Sucre,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2018.0,2386.22
Sucre,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2019.0,2276.74
Sucre,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2020.0,2493.48
Sucre,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2021.0,2947.63
Sucre,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2022.0,2344.02
Sucre,Porcentaje de asistencia de 5 a 24 años (Censo),2018.0,70.98
